"variable" "activity_label" "subject_id" "mean"
"tgravityacc_std_y" "LAYING" 5 -0.985964053846154
"tgravityacc_std_y" "LAYING" 6 -0.959161956491228
"tgravityacc_std_y" "LAYING" 7 -0.955543549230769
"tgravityacc_std_y" "LAYING" 8 -0.957990036481482
"tgravityacc_std_y" "LAYING" 9 -0.9699944882
"tgravityacc_std_y" "LAYING" 10 -0.966701156034483
"tgravityacc_std_y" "LAYING" 11 -0.990765579649123
"tgravityacc_std_y" "LAYING" 12 -0.974396492666667
"tgravityacc_std_y" "LAYING" 13 -0.975948136290323
"tgravityacc_std_y" "LAYING" 14 -0.94877486372549
"tgravityacc_std_y" "LAYING" 15 -0.986036192361111
"tgravityacc_std_y" "LAYING" 16 -0.966087103857143
"tgravityacc_std_y" "LAYING" 17 -0.961466681267606
"tgravityacc_std_y" "LAYING" 18 -0.994093522615385
"tgravityacc_std_y" "LAYING" 19 -0.986993149638554
"tgravityacc_std_y" "LAYING" 20 -0.976018476911765
"tgravityacc_std_y" "LAYING" 21 -0.983732936111111
"tgravityacc_std_y" "LAYING" 22 -0.958826938556944
"tgravityacc_std_y" "LAYING" 23 -0.982794562916667
"tgravityacc_std_y" "LAYING" 24 -0.993454358055556
"tgravityacc_std_y" "LAYING" 25 -0.643578361424658
"tgravityacc_std_y" "LAYING" 26 -0.987887995263158
"tgravityacc_std_y" "LAYING" 27 -0.993701742972973
"tgravityacc_std_y" "LAYING" 28 -0.9697590285
"tgravityacc_std_y" "LAYING" 29 -0.99424764884058
"tgravityacc_std_y" "LAYING" 30 -0.988930714857143
"tgravityacc_std_y" "SITTING" 1 -0.935517055957447
"tgravityacc_std_y" "SITTING" 2 -0.956750273043478
"tgravityacc_std_y" "SITTING" 3 -0.903923008269231
"tgravityacc_std_y" "SITTING" 4 -0.93272710386
"tgravityacc_std_y" "SITTING" 5 -0.939942979795454
"tgravityacc_std_y" "SITTING" 6 -0.960875994727273
"tgravityacc_std_y" "SITTING" 7 -0.945436264583333
"tgravityacc_std_y" "SITTING" 8 -0.937462301369565
"tgravityacc_std_y" "SITTING" 9 -0.94645197
"tgravityacc_std_y" "SITTING" 10 -0.935690006481481
"tgravityacc_std_y" "SITTING" 11 -0.949792572075472
"tgravityacc_std_y" "SITTING" 12 -0.963641979215686
"tgravityacc_std_y" "SITTING" 13 -0.951353064693878
"tgravityacc_std_y" "SITTING" 14 -0.95032266362963
"tgravityacc_std_y" "SITTING" 15 -0.943561411694915
"tgravityacc_std_y" "SITTING" 16 -0.968023206956522
"tgravityacc_std_y" "SITTING" 17 -0.9667201059375
"tgravityacc_std_y" "SITTING" 18 -0.984035479473684
"tgravityacc_std_y" "SITTING" 19 -0.96996981369863
"tgravityacc_std_y" "SITTING" 20 -0.966983534242424
"tgravityacc_std_y" "SITTING" 21 -0.979355363176471
"tgravityacc_std_y" "SITTING" 22 -0.954225015274194
"tgravityacc_std_y" "SITTING" 23 -0.960917426323529
"tgravityacc_std_y" "SITTING" 24 -0.971692544705882
"tgravityacc_std_y" "SITTING" 25 -0.963415016923077
"tgravityacc_std_y" "SITTING" 26 -0.949286700807692
"tgravityacc_std_y" "SITTING" 27 -0.982553336571429
"tgravityacc_std_y" "SITTING" 28 -0.971766352361111
"tgravityacc_std_y" "SITTING" 29 -0.973604289833333
"tgravityacc_std_y" "SITTING" 30 -0.959361306774194
"tgravityacc_std_y" "STANDING" 1 -0.981225957924528
"tgravityacc_std_y" "STANDING" 2 -0.97419442037037
"tgravityacc_std_y" "STANDING" 3 -0.957425321803279
"tgravityacc_std_y" "STANDING" 4 -0.917613464821429
"tgravityacc_std_y" "STANDING" 5 -0.931973943392857
"tgravityacc_std_y" "STANDING" 6 -0.96844910122807
"tgravityacc_std_y" "STANDING" 7 -0.966162998679245
"tgravityacc_std_y" "STANDING" 8 -0.958904114074074
"tgravityacc_std_y" "STANDING" 9 -0.972573867555556
"tgravityacc_std_y" "STANDING" 10 -0.975410724090909
"tgravityacc_std_y" "STANDING" 11 -0.981047828723404
"tgravityacc_std_y" "STANDING" 12 -0.970482614590164
"tgravityacc_std_y" "STANDING" 13 -0.974681225789474
"tgravityacc_std_y" "STANDING" 14 -0.965781048333333
"tgravityacc_std_y" "STANDING" 15 -0.965687978301887
"tgravityacc_std_y" "STANDING" 16 -0.980552435769231
"tgravityacc_std_y" "STANDING" 17 -0.975810476025641
"tgravityacc_std_y" "STANDING" 18 -0.981335941917808
"tgravityacc_std_y" "STANDING" 19 -0.971426607808219
"tgravityacc_std_y" "STANDING" 20 -0.957462721369863
"tgravityacc_std_y" "STANDING" 21 -0.977681415955056
"tgravityacc_std_y" "STANDING" 22 -0.971080742857143
"tgravityacc_std_y" "STANDING" 23 -0.984818648823529
"tgravityacc_std_y" "STANDING" 24 -0.968155388695652
"tgravityacc_std_y" "STANDING" 25 -0.980642970675676
"tgravityacc_std_y" "STANDING" 26 -0.966986433783784
"tgravityacc_std_y" "STANDING" 27 -0.97964105225
"tgravityacc_std_y" "STANDING" 28 -0.962801441898734
"tgravityacc_std_y" "STANDING" 29 -0.985134032307692
"tgravityacc_std_y" "STANDING" 30 -0.95814576338983
"tgravityacc_std_y" "WALKING" 1 -0.971305961473684
"tgravityacc_std_y" "WALKING" 2 -0.972116879661017
"tgravityacc_std_y" "WALKING" 3 -0.962355639482759
"tgravityacc_std_y" "WALKING" 4 -0.967963221
"tgravityacc_std_y" "WALKING" 5 -0.961585474821429
"tgravityacc_std_y" "WALKING" 6 -0.964248568070175
"tgravityacc_std_y" "WALKING" 7 -0.969404155087719
"tgravityacc_std_y" "WALKING" 8 -0.956781505625
"tgravityacc_std_y" "WALKING" 9 -0.971242423076923
"tgravityacc_std_y" "WALKING" 10 -0.971114719811321
"tgravityacc_std_y" "WALKING" 11 -0.966240553559322
"tgravityacc_std_y" "WALKING" 12 -0.9646191738
"tgravityacc_std_y" "WALKING" 13 -0.960899845614035
"tgravityacc_std_y" "WALKING" 14 -0.954455935762712
"tgravityacc_std_y" "WALKING" 15 -0.971056501481481
"tgravityacc_std_y" "WALKING" 16 -0.973784841960784
"tgravityacc_std_y" "WALKING" 17 -0.968613202622951
"tgravityacc_std_y" "WALKING" 18 -0.975311658928571
"tgravityacc_std_y" "WALKING" 19 -0.958651200384615
"tgravityacc_std_y" "WALKING" 20 -0.962003383529412
"tgravityacc_std_y" "WALKING" 21 -0.964144520576923
"tgravityacc_std_y" "WALKING" 22 -0.963639340217391
"tgravityacc_std_y" "WALKING" 23 -0.966550706949153
"tgravityacc_std_y" "WALKING" 24 -0.962578844310345
"tgravityacc_std_y" "WALKING" 25 -0.965093441081081
"tgravityacc_std_y" "WALKING" 26 -0.969040314237288
"tgravityacc_std_y" "WALKING" 27 -0.973792999824561
"tgravityacc_std_y" "WALKING" 28 -0.968780859814815
"tgravityacc_std_y" "WALKING" 29 -0.975272848113208
"tgravityacc_std_y" "WALKING" 30 -0.970176562153846
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 1 -0.937018658979592
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 2 -0.940068525531915
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 3 -0.946094637755102
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 4 -0.932066041111111
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 5 -0.912363420851064
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 6 -0.93357760125
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 7 -0.952678693617021
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 8 -0.941580934473684
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 9 -0.936306558809524
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 10 -0.937003823684211
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 11 -0.926310469565217
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 12 -0.94329842826087
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 13 -0.92854437106383
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 14 -0.920725940666667
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 15 -0.925685893571429
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 16 -0.955487793617021
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 17 -0.946576675652174
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 18 -0.932962218181818
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 19 -0.917880864102564
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 20 -0.908577153777778
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 21 -0.940111830666667
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 22 -0.945824352777778
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 23 -0.93901254962963
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 24 -0.941478979454546
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 25 -0.937816011034483
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 26 -0.9354258554
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 27 -0.934963993181818
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 28 -0.948404212173913
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 29 -0.91390306375
"tgravityacc_std_y" "WALKING_DOWNSTAIRS" 30 -0.918678752419355
"tgravityacc_std_y" "WALKING_UPSTAIRS" 1 -0.952849233207547
"tgravityacc_std_y" "WALKING_UPSTAIRS" 2 -0.92376745375
"tgravityacc_std_y" "WALKING_UPSTAIRS" 3 -0.909825953898305
"tgravityacc_std_y" "WALKING_UPSTAIRS" 4 -0.923376019038462
"tgravityacc_std_y" "WALKING_UPSTAIRS" 5 -0.900511719787234
"tgravityacc_std_y" "WALKING_UPSTAIRS" 6 -0.912900683137255
"tgravityacc_std_y" "WALKING_UPSTAIRS" 7 -0.939774255490196
"tgravityacc_std_y" "WALKING_UPSTAIRS" 8 -0.931032068536585
"tgravityacc_std_y" "WALKING_UPSTAIRS" 9 -0.901317321632653
"tgravityacc_std_y" "WALKING_UPSTAIRS" 10 -0.937039417446809
"tgravityacc_std_y" "WALKING_UPSTAIRS" 11 -0.924360832962963
"tgravityacc_std_y" "WALKING_UPSTAIRS" 12 -0.941378352307692
"tgravityacc_std_y" "WALKING_UPSTAIRS" 13 -0.922054968727273
"tgravityacc_std_y" "WALKING_UPSTAIRS" 14 -0.907231431296296
"tgravityacc_std_y" "WALKING_UPSTAIRS" 15 -0.927648821458333
"tgravityacc_std_y" "WALKING_UPSTAIRS" 16 -0.933657461176471
"tgravityacc_std_y" "WALKING_UPSTAIRS" 17 -0.91597346625
"tgravityacc_std_y" "WALKING_UPSTAIRS" 18 -0.942056881206897
"tgravityacc_std_y" "WALKING_UPSTAIRS" 19 -0.9010448505
"tgravityacc_std_y" "WALKING_UPSTAIRS" 20 -0.92459435372549
"tgravityacc_std_y" "WALKING_UPSTAIRS" 21 -0.941523624255319
"tgravityacc_std_y" "WALKING_UPSTAIRS" 22 -0.941620221904762
"tgravityacc_std_y" "WALKING_UPSTAIRS" 23 -0.910474557058824
"tgravityacc_std_y" "WALKING_UPSTAIRS" 24 -0.916690779830509
"tgravityacc_std_y" "WALKING_UPSTAIRS" 25 -0.931758272769231
"tgravityacc_std_y" "WALKING_UPSTAIRS" 26 -0.937858157818182
"tgravityacc_std_y" "WALKING_UPSTAIRS" 27 -0.947713378627451
"tgravityacc_std_y" "WALKING_UPSTAIRS" 28 -0.927641087843137
"tgravityacc_std_y" "WALKING_UPSTAIRS" 29 -0.923007798367347
"tgravityacc_std_y" "WALKING_UPSTAIRS" 30 -0.914933936
"tgravityacc_std_z" "LAYING" 1 -0.85236629022
"tgravityacc_std_z" "LAYING" 2 -0.984230418125
"tgravityacc_std_z" "LAYING" 3 -0.964807543870968
"tgravityacc_std_z" "LAYING" 4 -0.976176608888889
"tgravityacc_std_z" "LAYING" 5 -0.977076645
"tgravityacc_std_z" "LAYING" 6 -0.928130738421053
"tgravityacc_std_z" "LAYING" 7 -0.961908984423077
"tgravityacc_std_z" "LAYING" 8 -0.94183626337037
"tgravityacc_std_z" "LAYING" 9 -0.9712046902
"tgravityacc_std_z" "LAYING" 10 -0.963045642431035
"tgravityacc_std_z" "LAYING" 11 -0.984192606315789
"tgravityacc_std_z" "LAYING" 12 -0.9596439555
"tgravityacc_std_z" "LAYING" 13 -0.959892863709677
"tgravityacc_std_z" "LAYING" 14 -0.90130385627451
"tgravityacc_std_z" "LAYING" 15 -0.950710357083333
"tgravityacc_std_z" "LAYING" 16 -0.967886002
"tgravityacc_std_z" "LAYING" 17 -0.957164565211268
"tgravityacc_std_z" "LAYING" 18 -0.990957249538462
"tgravityacc_std_z" "LAYING" 19 -0.988819031566265
"tgravityacc_std_z" "LAYING" 20 -0.9765185525
"tgravityacc_std_z" "LAYING" 21 -0.952416332444444
"tgravityacc_std_z" "LAYING" 22 -0.952435389166667
"tgravityacc_std_z" "LAYING" 23 -0.976780462083333
"tgravityacc_std_z" "LAYING" 24 -0.979239668194444
"tgravityacc_std_z" "LAYING" 25 -0.610161166287671
"tgravityacc_std_z" "LAYING" 26 -0.984081708947368
"tgravityacc_std_z" "LAYING" 27 -0.989056311351351
"tgravityacc_std_z" "LAYING" 28 -0.97912466575
"tgravityacc_std_z" "LAYING" 29 -0.98577817826087
"tgravityacc_std_z" "LAYING" 30 -0.983274524857143
"tgravityacc_std_z" "SITTING" 1 -0.949040933191489
"tgravityacc_std_z" "SITTING" 2 -0.954415873043478
"tgravityacc_std_z" "SITTING" 3 -0.897736318269231
"tgravityacc_std_z" "SITTING" 4 -0.9509492546
"tgravityacc_std_z" "SITTING" 5 -0.945008999545455
"tgravityacc_std_z" "SITTING" 6 -0.955475832363636
"tgravityacc_std_z" "SITTING" 7 -0.868602535416667
"tgravityacc_std_z" "SITTING" 8 -0.935475331521739
"tgravityacc_std_z" "SITTING" 9 -0.88585411242
"tgravityacc_std_z" "SITTING" 10 -0.966898520555556
"tgravityacc_std_z" "SITTING" 11 -0.971661610754717
"tgravityacc_std_z" "SITTING" 12 -0.956208629607843
"tgravityacc_std_z" "SITTING" 13 -0.930979556938776
"tgravityacc_std_z" "SITTING" 14 -0.938415738148148
"tgravityacc_std_z" "SITTING" 15 -0.952973658983051
"tgravityacc_std_z" "SITTING" 16 -0.945813561478261
"tgravityacc_std_z" "SITTING" 17 -0.9566106440625
"tgravityacc_std_z" "SITTING" 18 -0.978340183157895
"tgravityacc_std_z" "SITTING" 19 -0.960394960821918
"tgravityacc_std_z" "SITTING" 20 -0.935854966151515
"tgravityacc_std_z" "SITTING" 21 -0.965426493882353
"tgravityacc_std_z" "SITTING" 22 -0.927950649854839
"tgravityacc_std_z" "SITTING" 23 -0.923953600294118
"tgravityacc_std_z" "SITTING" 24 -0.963406795735294
"tgravityacc_std_z" "SITTING" 25 -0.969459982461538
"tgravityacc_std_z" "SITTING" 26 -0.944580863846154
"tgravityacc_std_z" "SITTING" 27 -0.967268066
"tgravityacc_std_z" "SITTING" 28 -0.956087679583333
"tgravityacc_std_z" "SITTING" 29 -0.966032045333333
"tgravityacc_std_z" "SITTING" 30 -0.956635663064516
"tgravityacc_std_z" "STANDING" 1 -0.976324063584906
"tgravityacc_std_z" "STANDING" 2 -0.945927078703704
"tgravityacc_std_z" "STANDING" 3 -0.928161577377049
"tgravityacc_std_z" "STANDING" 4 -0.899404775267857
"tgravityacc_std_z" "STANDING" 5 -0.914608495714286
"tgravityacc_std_z" "STANDING" 6 -0.942795062280702
"tgravityacc_std_z" "STANDING" 7 -0.939161014716981
"tgravityacc_std_z" "STANDING" 8 -0.918293913703704
"tgravityacc_std_z" "STANDING" 9 -0.932245295111111
"tgravityacc_std_z" "STANDING" 10 -0.959579657727273
"tgravityacc_std_z" "STANDING" 11 -0.989433253617021
"tgravityacc_std_z" "STANDING" 12 -0.939534099016393
"tgravityacc_std_z" "STANDING" 13 -0.976827157368421
"tgravityacc_std_z" "STANDING" 14 -0.940757718
"tgravityacc_std_z" "STANDING" 15 -0.958810153207547
"tgravityacc_std_z" "STANDING" 16 -0.959562830769231
"tgravityacc_std_z" "STANDING" 17 -0.969171762179487
"tgravityacc_std_z" "STANDING" 18 -0.976044291369863
"tgravityacc_std_z" "STANDING" 19 -0.958862043972603
"tgravityacc_std_z" "STANDING" 20 -0.942437325616438
"tgravityacc_std_z" "STANDING" 21 -0.958590002247191
"tgravityacc_std_z" "STANDING" 22 -0.958890201587302
"tgravityacc_std_z" "STANDING" 23 -0.947199734411765
"tgravityacc_std_z" "STANDING" 24 -0.94618494942029
"tgravityacc_std_z" "STANDING" 25 -0.967792578648649
"tgravityacc_std_z" "STANDING" 26 -0.964228470675676
"tgravityacc_std_z" "STANDING" 27 -0.968169953625
"tgravityacc_std_z" "STANDING" 28 -0.951782181518987
"tgravityacc_std_z" "STANDING" 29 -0.984464543538462
"tgravityacc_std_z" "STANDING" 30 -0.949207368305085
"tgravityacc_std_z" "WALKING" 1 -0.947717226105263
"tgravityacc_std_z" "WALKING" 2 -0.972072847627119
"tgravityacc_std_z" "WALKING" 3 -0.952091795
"tgravityacc_std_z" "WALKING" 4 -0.962968112
"tgravityacc_std_z" "WALKING" 5 -0.964580803928571
"tgravityacc_std_z" "WALKING" 6 -0.957205025789474
"tgravityacc_std_z" "WALKING" 7 -0.952159770526316
"tgravityacc_std_z" "WALKING" 8 -0.956640104791667
"tgravityacc_std_z" "WALKING" 9 -0.955523995576923
"tgravityacc_std_z" "WALKING" 10 -0.957862728301887
"tgravityacc_std_z" "WALKING" 11 -0.960852684067797
"tgravityacc_std_z" "WALKING" 12 -0.9502762272
"tgravityacc_std_z" "WALKING" 13 -0.948637587719298
"tgravityacc_std_z" "WALKING" 14 -0.947516969830508
"tgravityacc_std_z" "WALKING" 15 -0.95805876537037
"tgravityacc_std_z" "WALKING" 16 -0.961387254313726
"tgravityacc_std_z" "WALKING" 17 -0.956903248196721
"tgravityacc_std_z" "WALKING" 18 -0.97248384875
"tgravityacc_std_z" "WALKING" 19 -0.929187930961539
"tgravityacc_std_z" "WALKING" 20 -0.953850439607843
"tgravityacc_std_z" "WALKING" 21 -0.974939388076923
"tgravityacc_std_z" "WALKING" 22 -0.955147847391304
"tgravityacc_std_z" "WALKING" 23 -0.932981341864407
"tgravityacc_std_z" "WALKING" 24 -0.962822966551724
"tgravityacc_std_z" "WALKING" 25 -0.944995731216216
"tgravityacc_std_z" "WALKING" 26 -0.966231561694915
"tgravityacc_std_z" "WALKING" 27 -0.956593490526316
"tgravityacc_std_z" "WALKING" 28 -0.944225031851852
"tgravityacc_std_z" "WALKING" 29 -0.945981437169811
"tgravityacc_std_z" "WALKING" 30 -0.943958420615385
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 1 -0.895939695102041
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 2 -0.931438313191489
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 3 -0.899943947755102
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 4 -0.937753794444444
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 5 -0.927192732978723
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 6 -0.934378766458333
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 7 -0.92875646893617
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 8 -0.897190012631579
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 9 -0.876641297380952
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 10 -0.902085224736842
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 11 -0.925814906086956
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 12 -0.935399348043478
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 13 -0.893962984042553
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 14 -0.879565316666667
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 15 -0.93400831
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 16 -0.910588943191489
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 17 -0.901097766521739
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 18 -0.921661749636364
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 19 -0.899363131794872
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 20 -0.919693532888889
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 21 -0.916324556888889
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 22 -0.906594023333333
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 23 -0.905888257592593
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 24 -0.942207718727273
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 25 -0.92619169637931
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 26 -0.9330817682
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 27 -0.920921521590909
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 28 -0.91705975
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 29 -0.869300904791667
"tgravityacc_std_z" "WALKING_DOWNSTAIRS" 30 -0.87766706
"tgravityacc_std_z" "WALKING_UPSTAIRS" 1 -0.912379410377358
"tgravityacc_std_z" "WALKING_UPSTAIRS" 2 -0.878004056875
"tgravityacc_std_z" "WALKING_UPSTAIRS" 3 -0.909469675084746
"tgravityacc_std_z" "WALKING_UPSTAIRS" 4 -0.919619453269231
"tgravityacc_std_z" "WALKING_UPSTAIRS" 5 -0.92141958
"tgravityacc_std_z" "WALKING_UPSTAIRS" 6 -0.906196352156863
"tgravityacc_std_z" "WALKING_UPSTAIRS" 7 -0.881675909607843
"tgravityacc_std_z" "WALKING_UPSTAIRS" 8 -0.876168930487805
"tgravityacc_std_z" "WALKING_UPSTAIRS" 9 -0.89407107877551
"tgravityacc_std_z" "WALKING_UPSTAIRS" 10 -0.864745838297872
"tgravityacc_std_z" "WALKING_UPSTAIRS" 11 -0.906933171111111
"tgravityacc_std_z" "WALKING_UPSTAIRS" 12 -0.938071183269231
"tgravityacc_std_z" "WALKING_UPSTAIRS" 13 -0.910271096181818
"tgravityacc_std_z" "WALKING_UPSTAIRS" 14 -0.875450819074074
"tgravityacc_std_z" "WALKING_UPSTAIRS" 15 -0.92161847875
"tgravityacc_std_z" "WALKING_UPSTAIRS" 16 -0.907649558823529
"tgravityacc_std_z" "WALKING_UPSTAIRS" 17 -0.930159843541667
"tgravityacc_std_z" "WALKING_UPSTAIRS" 18 -0.907839723965517
"tgravityacc_std_z" "WALKING_UPSTAIRS" 19 -0.83693567475
"tgravityacc_std_z" "WALKING_UPSTAIRS" 20 -0.904064093529412
"tgravityacc_std_z" "WALKING_UPSTAIRS" 21 -0.932716253829787
"tgravityacc_std_z" "WALKING_UPSTAIRS" 22 -0.913153632142857
"tgravityacc_std_z" "WALKING_UPSTAIRS" 23 -0.902065910392157
"tgravityacc_std_z" "WALKING_UPSTAIRS" 24 -0.934952938983051
"tgravityacc_std_z" "WALKING_UPSTAIRS" 25 -0.882722399076923
"tgravityacc_std_z" "WALKING_UPSTAIRS" 26 -0.929636797636364
"tgravityacc_std_z" "WALKING_UPSTAIRS" 27 -0.926675381176471
"tgravityacc_std_z" "WALKING_UPSTAIRS" 28 -0.900514013333333
"tgravityacc_std_z" "WALKING_UPSTAIRS" 29 -0.858849467142857
"tgravityacc_std_z" "WALKING_UPSTAIRS" 30 -0.862402791230769
"tbodyaccjerk_std_x" "LAYING" 1 -0.958482112
"tbodyaccjerk_std_x" "LAYING" 2 -0.98587216875
"tbodyaccjerk_std_x" "LAYING" 3 -0.98087931483871
"tbodyaccjerk_std_x" "LAYING" 4 -0.978302781111111
"tbodyaccjerk_std_x" "LAYING" 5 -0.983307862115385
"tbodyaccjerk_std_x" "LAYING" 6 -0.966341054736842
"tbodyaccjerk_std_x" "LAYING" 7 -0.980977756153846
"tbodyaccjerk_std_x" "LAYING" 8 -0.973253042222222
"tbodyaccjerk_std_x" "LAYING" 9 -0.9647404702
"tbodyaccjerk_std_x" "LAYING" 10 -0.978007466724138
"tbodyaccjerk_std_x" "LAYING" 11 -0.985259108596491
"tbodyaccjerk_std_x" "LAYING" 12 -0.969276283333333
"tbodyaccjerk_std_x" "LAYING" 13 -0.98541995
"tbodyaccjerk_std_x" "LAYING" 14 -0.971473557058824
"tbodyaccjerk_std_x" "LAYING" 15 -0.981739386805556
"tbodyaccjerk_std_x" "LAYING" 16 -0.988416723857143
"tbodyaccjerk_std_x" "LAYING" 17 -0.981489017183099
"tbodyaccjerk_std_x" "LAYING" 18 -0.985921071076923
"tbodyaccjerk_std_x" "LAYING" 19 -0.983605223493976
"tbodyaccjerk_std_x" "LAYING" 20 -0.984270728235294
"tbodyaccjerk_std_x" "LAYING" 21 -0.984826520888889
"tbodyaccjerk_std_x" "LAYING" 22 -0.970355191527778
"tbodyaccjerk_std_x" "LAYING" 23 -0.986360446805556
"tbodyaccjerk_std_x" "LAYING" 24 -0.98636543375
"tbodyaccjerk_std_x" "LAYING" 25 -0.973323412328767
"tbodyaccjerk_std_x" "LAYING" 26 -0.989315824868421
"tbodyaccjerk_std_x" "LAYING" 27 -0.986471899324324
"tbodyaccjerk_std_x" "LAYING" 28 -0.9801647165
"tbodyaccjerk_std_x" "LAYING" 29 -0.99200598942029
"tbodyaccjerk_std_x" "LAYING" 30 -0.977463775571429
"tbodyaccjerk_std_x" "SITTING" 1 -0.986430711276596
"tbodyaccjerk_std_x" "SITTING" 2 -0.988055854130435
"tbodyaccjerk_std_x" "SITTING" 3 -0.974467390384615
"tbodyaccjerk_std_x" "SITTING" 4 -0.9767421962
"tbodyaccjerk_std_x" "SITTING" 5 -0.975204850227273
"tbodyaccjerk_std_x" "SITTING" 6 -0.969929476363636
"tbodyaccjerk_std_x" "SITTING" 7 -0.982158098125
"tbodyaccjerk_std_x" "SITTING" 8 -0.985188753695652
"tbodyaccjerk_std_x" "SITTING" 9 -0.9645358564
"tbodyaccjerk_std_x" "SITTING" 10 -0.988946414074074
"tbodyaccjerk_std_x" "SITTING" 11 -0.980335163584906
"tbodyaccjerk_std_x" "SITTING" 12 -0.976494200784314
"tbodyaccjerk_std_x" "SITTING" 13 -0.992827264081633
"tbodyaccjerk_std_x" "SITTING" 14 -0.980890655185185
"tbodyaccjerk_std_x" "SITTING" 15 -0.988162333898305
"tbodyaccjerk_std_x" "SITTING" 16 -0.990861134782609
"tbodyaccjerk_std_x" "SITTING" 17 -0.99434060296875
"tbodyaccjerk_std_x" "SITTING" 18 -0.991624662105263
"tbodyaccjerk_std_x" "SITTING" 19 -0.987043285479452
"tbodyaccjerk_std_x" "SITTING" 20 -0.982078229242424
"tbodyaccjerk_std_x" "SITTING" 21 -0.989439392235294
"tbodyaccjerk_std_x" "SITTING" 22 -0.981664149193548
"tbodyaccjerk_std_x" "SITTING" 23 -0.984561803823529
"tbodyaccjerk_std_x" "SITTING" 24 -0.988564382205882
"tbodyaccjerk_std_x" "SITTING" 25 -0.992278621692308
"tbodyaccjerk_std_x" "SITTING" 26 -0.99225839525641
"tbodyaccjerk_std_x" "SITTING" 27 -0.990658097857143
"tbodyaccjerk_std_x" "SITTING" 28 -0.976286679444444
"tbodyaccjerk_std_x" "SITTING" 29 -0.993525560333333
"tbodyaccjerk_std_x" "SITTING" 30 -0.988864577419355
"tbodyaccjerk_std_x" "STANDING" 1 -0.994604542264151
"tbodyaccjerk_std_x" "STANDING" 2 -0.981085715555556
"tbodyaccjerk_std_x" "STANDING" 3 -0.957086489344262
"tbodyaccjerk_std_x" "STANDING" 4 -0.972586541964286
"tbodyaccjerk_std_x" "STANDING" 5 -0.962647080178571
